company_id,year,net_profit_margin_pct,operating_profit_margin_pct,ebit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,interest_coverage_status,net_debt_cr,net_debt_to_ebitda,asset_turnover,fixed_asset_turnover,free_cash_flow_cr,cfo_to_pat,capex_intensity_pct,fcf_conversion_pct,book_value_per_share,earnings_per_share,dividend_payout_ratio_pct,revenue_cagr_3y,revenue_cagr_3y_flag,revenue_cagr_5y,revenue_cagr_5y_flag,revenue_cagr_10y,revenue_cagr_10y_flag,pat_cagr_3y,pat_cagr_3y_flag,pat_cagr_5y,pat_cagr_5y_flag,pat_cagr_10y,pat_cagr_10y_flag,eps_cagr_3y,eps_cagr_3y_flag,eps_cagr_5y,eps_cagr_5y_flag,eps_cagr_10y,eps_cagr_10y_flag,price_to_earnings,price_to_book,ev_to_ebitda,fcf_yield_pct,capital_allocation_label,profitability_score,cash_quality_score,growth_score,leverage_score,health_score,health_band,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,valuation_flag,broad_sector,sub_sector,composite_ranking_score
BAJAJ-AUTO,2024-03,17.178515712057056,19.534209939826162,22.509471807443727,26.61418410330778,32.713610157414,19.59129727531517,0.06601754022512257,168.33333333333334,Levered,-26175.0,-2.501194457716197,1.1404534363562424,13.947777432390426,6486.0,0.8508043591074209,0.16046356139959886,84.14634146341463,1038.0645161290322,276.0,29.0,17.384652616671946,OK,8.127604751021389,OK,8.341820762984753,OK,16.642781522818396,OK,9.358917170384974,OK,8.59316738465321,OK,17.995813862247644,OK,10.177276348465591,OK,8.961311524418347,OK,84.8232096523093,22.575005179200332,64.95976779741997,0.992020247858232,SELF_FUNDED_REINVESTMENT,42.81,80.59,26.87,99.7,59.49,Average,29.91,9.83,20.14,3.59,Fair,Consumer Discretionary,Two Wheelers,60.73
BOSCHLTD,2024-03,14.886112273569676,12.524660728164047,19.322054163926587,20.639920424403183,26.70412294472445,14.34745030250648,0.003232758620689655,63.372549019607845,Levered,-5086.0,-1.3888585472419444,0.9638144626908672,9.450282485875706,1253.0,0.5032128514056224,0.0,50.321285140562246,4021.3333333333335,844.0,44.0,19.843289373663996,OK,6.717165240230294,OK,6.6857146436251735,OK,72.86912600423906,OK,9.275930793686072,OK,10.898483572290708,OK,72.64984767834024,OK,9.261870727688626,OK,11.585903400555031,OK,1043.9984136546184,215.48044181034481,717.7418104860732,0.04820053793415996,ASSET_MONETISATION_AND_DELEVERAGING,31.1,74.23,82.51,76.04,61.06,Average,58.43,6.47,16.07,4.23,Caution,Consumer Discretionary,Auto Ancillaries,60.09
SUNPHARMA,2024-03,19.815658700538176,26.84289749881436,23.35402189826175,15.094161810671148,16.919376764613613,11.2650630655976,0.051423814535002436,47.588235294117645,Levered,-11752.0,-0.8465029172369084,0.5684929901064378,2.08939726853647,11372.0,1.2627471383975026,1.5732931933934058,118.3350676378772,265.27916666666664,40.0,34.0,13.126755589483485,OK,10.78116321985565,OK,11.67163711556578,OK,61.722961970425125,OK,24.536829642931245,OK,9.496531115092143,OK,49.380158218572156,OK,29.45936165164078,OK,10.30542524220699,OK,139.3950145681582,21.040509054926414,91.05922062954693,0.8489189373413096,SELF_FUNDED_REINVESTMENT,32.15,87.37,61.1,71.03,60.34,Average,37.9,6.71,21.41,3.88,Fair,Healthcare,Pharmaceuticals,59.29
LTIM,2024-03,12.90931103415266,17.982937748120616,17.656333586733115,22.904386052552702,28.38969622889221,16.64609352309033,0.10345688880007993,28.24774774774775,Levered,-6673.0,-0.9411847672778562,1.2894641301190821,7.13049588436057,1752.0,1.2366412213740459,11.031337106174508,38.21155943293348,667.2666666666667,155.0,42.0,42.13101535214459,OK,30.32798083513346,OK,21.85605589762474,OK,33.24835486418234,OK,24.775129058600996,OK,16.495191642458163,OK,11.772828128939317,OK,12.24383304425547,OK,-6.666549487610296,OK,293.7943075245365,67.29178239584374,232.35320592383638,0.13006228662120078,SELF_FUNDED_REINVESTMENT,33.27,78.51,52.5,67.09,55.76,Average,64.52,2.38,18.9,4.43,Fair,Information Technology,IT Services,59.03
ATGL,2024-03,14.927374301675977,24.670391061452516,22.502793296089386,18.65921787709497,19.602881058983844,10.133495145631068,0.43491620111731844,9.072072072072071,Levered,851.0,0.7304721030042919,0.6788531553398058,1.409892879647133,,,,,32.54545454545455,6.0,4.0,38.18335427451367,OK,21.08864867789759,OK,,INSUFFICIENT,12.99654305433795,OK,23.8762916927858,OK,,INSUFFICIENT,14.471424255333186,OK,24.57309396155174,OK,,INSUFFICIENT,2298.806002994012,428.939220670391,1652.6514077253219,,NO_DATA,30.15,86.94,44.0,56.62,53.93,Average,56.96,5.76,28.93,0.51,Fair,Energy,Gas Distribution,58.83
INFY,2024-03,17.08075746730006,23.703390381987376,23.7248649703911,29.788006718416632,37.79010106245141,19.297162182032054,0.09486358890553362,77.57021276595745,Levered,-16264.0,-0.39537145079735514,1.129760329363329,5.563319093476214,20117.0,0.9604541298384639,3.314244810307802,76.6420298689424,212.73780782230807,63.0,,15.216500798806365,OK,13.199100930556229,OK,11.852717458931128,OK,10.558796476740762,OK,11.239419983657939,OK,9.433477603192465,OK,11.868894208139679,OK,12.474611314209483,OK,10.60156477390728,OK,42.37579701310576,12.622905261246538,33.353502528199144,1.808627454139422,SELF_FUNDED_REINVESTMENT,48.86,80.61,17.31,75.61,56.09,Average,35.99,8.97,36.7,4.1,Discount,Information Technology,IT Services,58.26
ASIANPAINT,2024-03,15.658543456824905,21.3692069305536,21.2790533878011,29.677488252883382,35.623997736062634,18.588007090063876,0.1321016659547202,36.84390243902439,Levered,-2114.0,-0.2514870330716155,1.187084044011906,4.966419476703512,3556.0,1.0982367758186398,7.17847584166784,63.97984886649874,195.08333333333334,57.0,58.0,17.801037676951047,OK,13.029660349453076,OK,11.25245350301849,OK,20.117567163333238,OK,20.277362101955056,OK,15.971565352132288,OK,19.983162620797668,OK,20.973552688431262,OK,15.929283130870008,OK,382.6421698452681,113.55858500640753,294.44214013799666,0.16720543083991699,SELF_FUNDED_REINVESTMENT,45.39,80.27,30.31,66.7,56.03,Average,73.37,3.9,23.94,2.42,Fair,Materials,Paints & Coatings,57.58
MARUTI,2024-03,9.50809964894472,13.130031439890594,12.419461715236363,15.750385351954785,20.54457466036966,11.697772843960314,0.001389602503619973,90.81443298969072,Levered,-57177.0,-2.499650257934773,1.230295566502463,5.090902565942939,4936.0,1.2456257413997627,8.363997800617518,36.59549228944247,2727.2611464968154,429.0,29.0,26.323644326166008,OK,10.510215112642584,OK,12.2815532690568,OK,45.387585949345265,OK,12.007182039300378,OK,16.801752458674525,OK,43.55878145035321,OK,11.139222486886503,OK,16.394629934979687,OK,111.49641384934756,17.561114834882524,82.71364300078693,0.3282212496887102,SELF_FUNDED_REINVESTMENT,19.43,78.4,68.25,84.85,56.7,Average,20.78,8.26,29.97,1.78,Discount,Consumer Discretionary,Automobiles,57.36
BEL,2024-03,19.661535425300965,24.921057825143084,26.041049930925595,4744.047619047619,4155.905511811024,2475.1552795031057,0.5119047619047619,439.8333333333333,Levered,42.0,0.007341373885684321,125.88819875776397,1126.0,-1265.0,1.1691342534504392,29.228340240773633,-31.74404015056462,7.636363636363637,5.0,40.0,12.8335418079377,OK,10.7508063318833,OK,12.01331595775741,OK,23.80447523322802,OK,16.12648618019128,OK,15.392913221732885,OK,18.56311014966876,OK,10.756634324829006,OK,17.461894308801895,OK,339.9701530740276,16128.345952380952,220.21972382450622,-0.09337302073000636,SELF_FUNDED_REINVESTMENT,70.35,70.32,24.34,90.13,64.11,Average,17.89,9.22,23.14,0.76,Discount,Industrials,Defence Electronics,57.11
PIDILITIND,2024-03,14.108051360736493,21.868690947266415,19.62367762254704,20.780302129178065,27.648196609398113,14.466710831401125,0.045438325205186154,47.64705882352941,Levered,-1853.0,-0.6687116564417178,1.0254223252732693,2.2716932672904053,955.0,1.559244419004007,14.285714285714285,54.665140240412136,164.84313725490196,34.0,47.0,19.2998469335665,OK,11.836370175898114,OK,11.200766251991956,OK,15.76701574818362,OK,13.48774998597666,OK,14.527040733688779,OK,15.616214441920405,OK,13.564157249607756,OK,14.215130617291273,OK,92.88733829421865,19.302269537290353,59.81566221580657,0.588510137595519,SELF_FUNDED_REINVESTMENT,34.06,82.78,27.77,70.56,52.89,Average,36.12,12.3,5.36,1.01,Discount,Materials,Specialty Chemicals,56.77
HCLTECH,2024-03,14.293122742532729,22.015594151738192,19.579121668956358,23.01393141233172,29.072830683184502,15.867725188372422,0.08435023365512796,38.91500904159132,Levered,-1379.0,-0.053672206437551086,1.1101650405025958,3.1347289165216896,15840.0,1.428898790579249,6.012027694631208,100.82749840865691,251.4290976058932,58.0,90.0,13.396477329776978,OK,12.710299978373406,OK,13.082373204583831,OK,12.043662852781601,OK,9.194090295112023,OK,9.179123626035102,OK,12.257330985276148,OK,9.407036350794119,OK,9.69075247889608,OK,26.26309929980904,6.044171659610623,17.956729459385826,3.8391317512701186,SELF_FUNDED_REINVESTMENT,36.48,86.84,15.71,66.79,51.98,Average,63.63,5.44,31.21,1.99,Fair,Information Technology,IT Services,55.99
BPCL,2024-03,5.994201967046283,9.837909494446341,9.003465875741771,35.511337343822305,30.9773177511249,13.26907686075349,0.7218747934157467,9.7235478428537,Levered,27968.0,0.593623975888271,2.213651947949293,5.162365492292449,25415.0,1.3379500353698945,2.3480024906099985,94.62377601548829,354.09644194756555,62.0,33.0,24.863629368132333,OK,8.483226324685255,OK,5.4159319078910695,OK,15.748130122124548,OK,25.790698729746552,OK,20.817911347727637,OK,18.776353612992548,OK,28.063048802615654,OK,21.28718543006496,OK,17.448979113146432,6.196365835922522,12.872756929999575,5.422883218663305,SELF_FUNDED_REINVESTMENT,32.88,85.46,37.38,55.66,52.97,Average,68.15,0.72,26.59,1.15,Caution,Energy,Oil & Gas Refining,55.94
TITAN,2024-03,6.843630099444054,10.359408033826638,10.26153002897189,37.2192057915469,21.034468921792865,11.081877833074461,1.653145959757266,8.468497576736672,Levered,13183.0,2.2627875042911088,1.619298190002219,13.772984631976273,1506.0,0.4848398169336384,0.36997885835095135,43.077803203661325,105.53932584269663,39.0,28.0,33.14221885428872,OK,20.897163953120245,OK,16.675157366300255,OK,53.11021124836826,OK,20.274576296793036,OK,16.876825851348286,OK,52.4838939608516,OK,19.50578386760935,OK,17.164882683060824,OK,513.0920251716248,190.9687767486426,363.268316168898,0.0839572651499547,SELF_FUNDED_REINVESTMENT,29.62,73.29,85.53,45.75,56.32,Average,10.13,10.51,21.0,3.1,Discount,Consumer Discretionary,Gems & Jewellery,55.41
IOC,2024-03,5.559462717942377,9.743776019125345,8.3942593050575,23.53162465856491,20.620164849942256,8.941893540895371,0.7230954600718581,8.26912828321279,Levered,67086.0,0.8278645029925341,1.6084096601703395,3.9610200104082693,39635.0,1.6472973286068442,4.052800791393595,91.83058779917054,133.18109207086843,30.0,40.0,28.727791225279177,OK,8.008755667240486,OK,4.744973944880271,OK,25.64085913541887,OK,20.099089966731643,OK,20.006444481866815,OK,25.99210498948732,OK,20.11244339814313,OK,19.623119885131544,OK,32.85754106716712,7.73191323595959,22.044695378540137,2.794810104975634,SELF_FUNDED_REINVESTMENT,19.28,87.52,51.83,54.68,51.57,Average,28.61,4.24,33.71,1.25,Discount,Energy,Oil & Gas Refining,54.58
CIPLA,2024-03,16.11701714906495,75.59168153953597,24.26476293939629,15.554557028383135,22.937832385842654,12.768573448498447,0.020931625851868495,11.329710144927537,Levered,-4890.0,-0.6694045174537988,0.7922417237881536,2.6828354324971375,1152.0,0.9951853635050554,11.569799022270505,27.73230621088108,331.75155279503105,51.0,25.0,10.389755935227928,OK,9.513860126378049,OK,9.74210289783317,OK,20.249546582874324,OK,22.726834848000887,OK,11.457664472874352,OK,19.348319192733697,OK,21.832544608565986,OK,11.612317403390438,OK,105.87461482908041,16.4683273421703,77.06116084873375,0.26193536813003726,SELF_FUNDED_REINVESTMENT,48.37,75.51,19.59,63.28,52.99,Average,59.75,5.93,33.7,0.12,Fair,Healthcare,Pharmaceuticals,54.41
ONGC,2024-03,9.655290194725701,17.388518015001793,14.720086033723595,16.940398136885513,17.75702650275063,8.044955154739396,0.45444863084819176,8.539729252501472,Levered,50974.0,0.4401253701960852,0.8332173339682772,1.9815314922902691,42060.0,1.7383758603176827,9.672537521390066,73.65895518467276,267.94117647058823,39.0,31.0,24.855263957274687,OK,7.001683761214439,OK,13.006317517391341,OK,38.78658467052287,OK,10.96639922553624,OK,7.9121170176566835,OK,44.22495703074083,OK,10.197228772148016,OK,6.386012503101268,OK,6.831947776746467,1.1573591538849497,4.317056131655974,10.781545408672736,SELF_FUNDED_REINVESTMENT,20.26,86.23,63.29,57.25,54.21,Average,18.15,10.36,11.72,1.11,Discount,Energy,Oil & Gas Exploration,54.36
DRREDDY,2024-03,19.913605369319196,28.321016743422227,26.318232123094496,19.74233736816026,24.36541512427287,14.383702939659617,0.07085722375592836,43.111111111111114,Levered,-2928.0,-0.33114679936665914,0.7223053120165034,2.686648762708613,509.0,0.8144496235209753,14.401485130841454,9.12513445679455,340.4096385542169,67.0,12.0,13.71726615103832,OK,12.639644349571988,OK,7.640025915260695,OK,41.90561020689674,OK,23.392504645437473,OK,11.008394366816532,OK,42.81779454599071,OK,23.842409558387544,OK,11.284504563028698,OK,437.7560559340265,86.42327741204784,308.21722121691926,0.020845250072724943,SELF_FUNDED_REINVESTMENT,39.7,72.09,48.37,68.52,55.47,Average,11.73,10.19,14.56,0.09,Discount,Healthcare,Pharmaceuticals,53.89
ICICIBANK,2024-03,28.888011233982798,62.41380175029464,85.85721808470623,17.99027109750765,7.181179056519879,1.9492289334082888,6.445624336310825,1.7897598076370194,Levered,823845.0,5.931593839773636,0.06747535915921023,10.151202749140893,12547.0,3.4132071786636575,90.7350986734873,27.22814175039604,364.617793594306,63.0,16.0,21.39660074377121,OK,17.25086850260209,OK,12.41864172369489,OK,31.28635844345755,OK,51.94877118224903,OK,14.714696775470282,OK,32.63524026321307,OK,55.18455739153598,OK,13.995881918674137,OK,28.62832534016189,5.150313339371604,11.510897754354135,0.9510909711578005,EXPANSION_WITH_EXTERNAL_CAPITAL,49.92,90.13,48.11,8.94,55.47,Average,25.76,6.2,38.28,3.43,Fair,Financials,Private Banks,53.78
SIEMENS,2024-09,12.221223021582734,13.956834532374101,16.632194244604317,17.698769290877124,23.656945510360707,10.743507648523657,0.018167610861496385,61.65,Levered,278.0,0.06899975179945396,0.8790861298865568,7.146529562982005,1168.0,0.6144223693892568,2.2571942446043165,42.97277409860191,432.59154929577466,76.0,16.0,18.998700727442852,OK,11.193358902067896,OK,7.612937546261267,OK,35.646062247422265,OK,19.85339817550189,OK,16.250067578355253,OK,34.83955155292464,OK,19.643850003755613,OK,16.15461431239702,OK,438.3119757174393,77.57582535651494,314.8291288160834,0.09804152402695152,SELF_FUNDED_REINVESTMENT,25.37,74.27,48.15,71.42,51.5,Average,33.32,9.25,30.88,3.69,Fair,Industrials,Capital Goods,53.33
IRFC,2024-03,24.064552448864703,99.50459748545694,99.50459748545694,13.038085361638096,5.7484746909270665,1.3218383695952436,8.378352548852153,1.3189891050196507,Levered,411985.0,15.53370786516854,0.05492885738906,1211.1363636363637,7906.0,1.2342482844666252,0.030024394820791892,123.30006238303181,37.63027010482822,5.0,31.0,19.101938730495593,OK,19.06740855567788,OK,15.702681143154496,OK,13.236946449292141,OK,23.245023933940367,OK,24.774991677745327,OK,18.56311014966876,OK,20.11244339814313,OK,-31.1534199107249,OK,408.35130692451656,53.24119197218325,92.34824221401101,0.3019460457018293,SELF_FUNDED_REINVESTMENT,48.41,87.15,27.92,0.0,48.67,Weak,9.81,3.91,16.66,2.82,Discount,Financials,Speciality Finance,52.58
KOTAKBANK,2024-03,32.386151466116615,83.66733645109092,110.06988281736223,14.013018188532914,9.518010412918661,2.372513081844081,4.003739266919029,1.6273628309277808,Levered,273928.0,4.369425126012889,0.07325702420450533,16.021937321937322,6766.0,0.8611980453522209,15.859665344879707,37.14928896941745,653.7826961770623,92.0,2.0,19.66335897034557,OK,13.51960376324537,OK,16.717180300192645,OK,22.162712282993226,OK,20.38200065626572,OK,21.836558926617357,OK,22.538513504568346,OK,19.344070441601247,OK,19.115090343250696,OK,23.62178224345248,3.3101246422306345,8.75528185414407,1.5726708758275234,EXPANSION_WITH_EXTERNAL_CAPITAL,56.2,75.52,35.39,26.07,53.32,Average,32.9,1.15,15.52,1.51,Fair,Financials,Private Banks,51.82
TATAPOWER,2024-03,6.965125551270159,17.469771680580646,16.867646340868035,13.227840276919272,12.046022430123772,3.0779409438060035,1.659321300531586,2.237211310166199,Levered,37373.0,2.641014769274256,0.4419074604110633,0.9142835887516738,3569.0,2.9429906542056075,14.69023092320461,83.38785046728971,101.1125,12.0,17.0,23.398271146138306,OK,15.511158201876407,OK,5.573043704303959,OK,43.81173474053719,OK,10.431728917459004,OK,79.98083083658562,OK,44.22495703074083,OK,5.922384104881218,OK,,TURNAROUND,384.87604672897197,50.9107887254296,136.05717334463995,0.2166615750083587,SELF_FUNDED_REINVESTMENT,12.13,96.29,63.73,43.35,52.38,Average,14.5,3.48,12.02,0.49,Discount,Energy,Power & Utilities,49.05
HDFCBANK,2024-03,23.07288232992184,61.41252040373843,70.83226099862858,14.33974005030719,5.637505439968978,1.6238920508541275,6.808786667718385,1.6157737281456581,Levered,2101821.0,10.302690593950208,0.07038097917866981,22.504681053633767,19069.0,0.2913699844146319,0.0,29.13699844146319,600.521052631579,84.0,23.0,30.186956140948773,OK,21.95098428169122,OK,20.887964823195592,OK,27.12356908487252,OK,23.865063572879073,OK,22.263903320427715,OK,13.140240479934251,OK,15.424788082530828,OK,16.654280155455027,OK,12.351542187452251,1.7711790418846791,4.788748131191577,2.3589765552566413,ASSET_MONETISATION_AND_DELEVERAGING,40.54,70.29,47.3,0.0,44.74,Weak,49.42,4.4,22.54,4.33,Fair,Financials,Private Banks,48.85
CANBK,2024-03,13.935160470145405,41.753906568101414,44.015961056469926,16.716051794688113,3.3275577958469484,1.0033107103630055,14.867419925542423,1.698177756056692,Levered,970573.0,19.588540405263583,0.0719985042520674,8.96269564512205,13296.0,0.9769495487306019,1.583438141857961,86.33205635997663,101.57993384785006,17.0,19.0,16.302939300232524,OK,18.17561078322378,OK,10.817178802179583,OK,73.3401622666352,OK,85.7752850068174,OK,19.14374492187123,OK,61.980590063874175,OK,53.4206382524911,OK,5.449589185476622,OK,32.23270436984611,5.388035557292175,9.767966618228789,2.6783994097851984,SELF_FUNDED_REINVESTMENT,25.47,81.8,77.53,0.02,48.96,Weak,36.74,12.61,25.23,3.81,Fair,Financials,Public Sector Banks,48.77
