company_id,year,net_profit_margin_pct,operating_profit_margin_pct,ebit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,interest_coverage_status,net_debt_cr,net_debt_to_ebitda,asset_turnover,fixed_asset_turnover,free_cash_flow_cr,cfo_to_pat,capex_intensity_pct,fcf_conversion_pct,book_value_per_share,earnings_per_share,dividend_payout_ratio_pct,revenue_cagr_3y,revenue_cagr_3y_flag,revenue_cagr_5y,revenue_cagr_5y_flag,revenue_cagr_10y,revenue_cagr_10y_flag,pat_cagr_3y,pat_cagr_3y_flag,pat_cagr_5y,pat_cagr_5y_flag,pat_cagr_10y,pat_cagr_10y_flag,eps_cagr_3y,eps_cagr_3y_flag,eps_cagr_5y,eps_cagr_5y_flag,eps_cagr_10y,eps_cagr_10y_flag,price_to_earnings,price_to_book,ev_to_ebitda,fcf_yield_pct,capital_allocation_label,profitability_score,cash_quality_score,growth_score,leverage_score,health_score,health_band,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,valuation_flag,broad_sector,sub_sector,composite_ranking_score
EICHERMOT,2024-03,24.195694242864054,26.179245283018872,31.767053701015964,22.172346910501524,28.449956672443673,17.309106640709494,0.023219728456636186,103.0,Levered,-13108.0,-2.24030080328149,0.7153796236210254,5.674673987645848,890.0,0.9307673081729567,17.138364779874212,22.24443889027743,668.3333333333334,146.0,35.0,23.776441520116,OK,11.036936496739692,OK,9.276892163329876,OK,43.747506025200565,OK,12.675841665377696,OK,22.51828946734826,OK,43.89717190746498,OK,12.505451629050324,OK,25.55272979365966,OK,55.58406148462884,12.32429093931837,40.054501794565034,0.4001945575069012,SELF_FUNDED_REINVESTMENT,47.06,74.42,64.04,86.51,64.58,Average,15.62,13.61,19.29,4.41,Discount,Consumer Discretionary,Two Wheelers,63.61
ADANIPORTS,2024-03,30.339560480700833,58.36172363445772,46.31799633109955,15.3548827162833,12.099992175886081,6.926554927819896,0.9373223691689719,4.526893523600439,Levered,45181.0,2.778659286592866,0.22830109659056916,0.35544525469739713,8250.0,1.8531589338598222,25.337875781513237,101.80157946692991,244.34259259259258,38.0,16.0,28.631936311849437,OK,19.57867595245697,OK,18.65179197239284,OK,17.084126579285687,OK,14.909565182041629,OK,16.624572854327614,OK,14.977941578896626,OK,14.869835499703509,OK,16.860936130231472,OK,83.36599333662389,12.80075050210315,37.587068880688804,1.2211403642233938,SELF_FUNDED_REINVESTMENT,49.91,90.19,41.18,47.16,59.84,Average,48.9,2.31,31.76,1.16,Fair,Industrials,Infrastructure,62.89
HINDUNILVR,2024-03,16.611735814915342,76.31672482874498,23.818986687346516,20.074973642078955,27.974270426169785,13.099924830230988,0.028974188761763442,18.045287637698898,Levered,-3141.0,-0.19681684316059903,0.7885945801322478,1.1516820482286394,10145.0,1.504473837774752,8.601525138942742,98.66757440186734,217.94893617021276,44.0,96.0,9.589435897156351,OK,9.504485244074123,OK,7.789742422365942,OK,8.729477470315782,OK,11.152950436803422,OK,10.022657733318274,OK,8.974425081854953,OK,9.460878422315755,OK,9.34980606439575,OK,53.38364034234584,10.716751727908157,36.8107888965474,1.8482736240750641,SELF_FUNDED_REINVESTMENT,54.69,87.18,6.84,63.24,56.15,Average,34.51,11.88,7.52,4.32,Discount,Consumer Staples,FMCG,61.15
HAL,2024-03,24.999177117277245,32.08913465652875,33.71185938580034,3816.5829145728644,3180.745341614907,1687.7777777777776,0.6180904522613065,238.1860465116279,Levered,80.0,0.006868131868131868,67.51333333333334,126.5875,1814.0,1.0830809743252139,21.105296073203647,23.884134298880845,199.0,114.0,31.0,9.909701355201484,OK,8.712548590236358,OK,7.216583450874392,OK,32.85327865470051,OK,26.485270563052985,OK,10.924924675843673,OK,33.420082436097246,OK,26.63896760913802,OK,15.073330286143992,OK,348.0733192890059,13284.506834170854,269.5983671016483,0.06861811283803056,SELF_FUNDED_REINVESTMENT,78.18,75.76,33.18,89.58,70.16,Good,71.89,3.65,8.76,2.77,Caution,Industrials,Defence & Aerospace,60.9
BAJAJ-AUTO,2024-03,17.178515712057056,19.534209939826162,22.509471807443727,26.61418410330778,32.713610157414,19.59129727531517,0.06601754022512257,168.33333333333334,Levered,-26175.0,-2.501194457716197,1.1404534363562424,13.947777432390426,6486.0,0.8508043591074209,0.16046356139959886,84.14634146341463,1038.0645161290322,276.0,29.0,17.384652616671946,OK,8.127604751021389,OK,8.341820762984753,OK,16.642781522818396,OK,9.358917170384974,OK,8.59316738465321,OK,17.995813862247644,OK,10.177276348465591,OK,8.961311524418347,OK,84.8232096523093,22.575005179200332,64.95976779741997,0.992020247858232,SELF_FUNDED_REINVESTMENT,42.81,80.59,26.87,99.7,59.49,Average,29.91,9.83,20.14,3.59,Fair,Consumer Discretionary,Two Wheelers,60.73
BOSCHLTD,2024-03,14.886112273569676,12.524660728164047,19.322054163926587,20.639920424403183,26.70412294472445,14.34745030250648,0.003232758620689655,63.372549019607845,Levered,-5086.0,-1.3888585472419444,0.9638144626908672,9.450282485875706,1253.0,0.5032128514056224,0.0,50.321285140562246,4021.3333333333335,844.0,44.0,19.843289373663996,OK,6.717165240230294,OK,6.6857146436251735,OK,72.86912600423906,OK,9.275930793686072,OK,10.898483572290708,OK,72.64984767834024,OK,9.261870727688626,OK,11.585903400555031,OK,1043.9984136546184,215.48044181034481,717.7418104860732,0.04820053793415996,ASSET_MONETISATION_AND_DELEVERAGING,31.1,74.23,82.51,76.04,61.06,Average,58.43,6.47,16.07,4.23,Caution,Consumer Discretionary,Auto Ancillaries,60.09
LT,2024-03,7.031246466738726,13.506668535997433,13.580838756653838,77.66510140873214,135.94549323192538,56.44423467905896,0.10345688880007993,3.156959629941127,Levered,-6673.0,-0.1979472575717125,8.027628521638107,44.39128689018269,18266.0,1.1748890461182222,0.0,117.48890461182222,1334.5333333333333,95.0,36.0,17.592821624288746,OK,10.335347989682408,OK,10.02514597108597,OK,6.361264204860495,OK,8.75885858017449,OK,12.273743409690363,OK,5.027553928675843,OK,8.56169392953159,OK,10.500834061722086,OK,72.33533800733261,56.17931361774403,32.5672261279701,1.624225556254571,ASSET_MONETISATION_AND_DELEVERAGING,53.68,86.7,14.68,59.82,56.71,Average,30.8,2.48,16.63,1.26,Discount,Industrials,Engineering & Construction,59.95
SUNPHARMA,2024-03,19.815658700538176,26.84289749881436,23.35402189826175,15.094161810671148,16.919376764613613,11.2650630655976,0.051423814535002436,47.588235294117645,Levered,-11752.0,-0.8465029172369084,0.5684929901064378,2.08939726853647,11372.0,1.2627471383975026,1.5732931933934058,118.3350676378772,265.27916666666664,40.0,34.0,13.126755589483485,OK,10.78116321985565,OK,11.67163711556578,OK,61.722961970425125,OK,24.536829642931245,OK,9.496531115092143,OK,49.380158218572156,OK,29.45936165164078,OK,10.30542524220699,OK,139.3950145681582,21.040509054926414,91.05922062954693,0.8489189373413096,SELF_FUNDED_REINVESTMENT,32.15,87.37,61.1,71.03,60.34,Average,37.9,6.71,21.41,3.88,Fair,Healthcare,Pharmaceuticals,59.29
ICICIGI,2024-03,9.366915605017816,87.42129155073948,13.018011421877288,15.7230643179025,21.78921568627451,3.0312124849939974,0.0028676771814829987,23.8125,Levered,-48549.0,-17.332738307747235,0.3236083907247109,22.029032258064515,486.0,1.2542991141219386,9.37667789329819,25.325690463783218,247.56592292089252,39.0,28.0,18.98796206427069,OK,12.911841003362579,OK,16.75593015728085,OK,9.217125634550683,OK,12.839173718198161,OK,13.948119696893514,OK,6.816467042447916,OK,11.139222486886503,OK,12.5092775800282,OK,662.7353882230328,104.20231134780828,493.4062441985005,0.03821387979852416,SELF_FUNDED_REINVESTMENT,43.84,77.23,19.07,71.2,53.01,Average,49.0,7.86,36.96,3.46,Fair,Financials,General Insurance,59.25
HEROMOTOCO,2024-03,9.902352536452407,86.14676228532112,15.292810077006536,21.14243742584327,31.570609123190387,14.308109968263679,0.03423922255494661,8.387518142235123,Levered,-12145.0,-1.858170134638923,1.4449202768324858,6.063703465982028,3095.0,1.3156066274719402,4.8373865410569215,82.70978086584714,884.95,187.0,75.0,6.870906150291889,OK,2.1530677970544643,OK,4.104001615840858,OK,8.421624634095327,OK,1.5441818871883894,OK,5.936862676941823,OK,8.599939568135696,OK,1.6863437197464748,OK,5.941283634174321,OK,425.81530732228754,90.02773490027684,225.72574816401468,0.19423862750722218,SELF_FUNDED_REINVESTMENT,53.09,83.99,5.05,66.06,54.7,Average,53.86,12.6,28.27,1.91,Fair,Consumer Discretionary,Two Wheelers,59.11
LTIM,2024-03,12.90931103415266,17.982937748120616,17.656333586733115,22.904386052552702,28.38969622889221,16.64609352309033,0.10345688880007993,28.24774774774775,Levered,-6673.0,-0.9411847672778562,1.2894641301190821,7.13049588436057,1752.0,1.2366412213740459,11.031337106174508,38.21155943293348,667.2666666666667,155.0,42.0,42.13101535214459,OK,30.32798083513346,OK,21.85605589762474,OK,33.24835486418234,OK,24.775129058600996,OK,16.495191642458163,OK,11.772828128939317,OK,12.24383304425547,OK,-6.666549487610296,OK,293.7943075245365,67.29178239584374,232.35320592383638,0.13006228662120078,SELF_FUNDED_REINVESTMENT,33.27,78.51,52.5,67.09,55.76,Average,64.52,2.38,18.9,4.43,Fair,Information Technology,IT Services,59.03
TATAMOTORS,2024-03,7.263066074788551,13.595385542828959,8.663752945689703,37.45613415294755,19.742428972837963,8.607629877598297,1.2631244259167667,3.799419186861606,Levered,84291.0,1.2925886736900216,1.1851234435931923,3.6107350455538607,45133.0,2.135221806520577,5.2022250232915,141.89643789103027,221.71801566579634,94.0,7.0,20.579364569370973,OK,7.7201595386239275,OK,6.521097272673915,OK,,TURNAROUND,,TURNAROUND,8.513716630198353,OK,,TURNAROUND,,TURNAROUND,6.9519387639527475,OK,47.28854151601848,17.71245954921218,24.36302801674564,3.000651602734764,SELF_FUNDED_REINVESTMENT,30.59,94.04,59.35,49.63,58.23,Average,67.07,0.93,15.35,3.65,Caution,Consumer Discretionary,Automobiles,58.9
ATGL,2024-03,14.927374301675977,24.670391061452516,22.502793296089386,18.65921787709497,19.602881058983844,10.133495145631068,0.43491620111731844,9.072072072072071,Levered,851.0,0.7304721030042919,0.6788531553398058,1.409892879647133,,,,,32.54545454545455,6.0,4.0,38.18335427451367,OK,21.08864867789759,OK,,INSUFFICIENT,12.99654305433795,OK,23.8762916927858,OK,,INSUFFICIENT,14.471424255333186,OK,24.57309396155174,OK,,INSUFFICIENT,2298.806002994012,428.939220670391,1652.6514077253219,,NO_DATA,30.15,86.94,44.0,56.62,53.93,Average,56.96,5.76,28.93,0.51,Fair,Energy,Gas Distribution,58.83
INFY,2024-03,17.08075746730006,23.703390381987376,23.7248649703911,29.788006718416632,37.79010106245141,19.297162182032054,0.09486358890553362,77.57021276595745,Levered,-16264.0,-0.39537145079735514,1.129760329363329,5.563319093476214,20117.0,0.9604541298384639,3.314244810307802,76.6420298689424,212.73780782230807,63.0,,15.216500798806365,OK,13.199100930556229,OK,11.852717458931128,OK,10.558796476740762,OK,11.239419983657939,OK,9.433477603192465,OK,11.868894208139679,OK,12.474611314209483,OK,10.60156477390728,OK,42.37579701310576,12.622905261246538,33.353502528199144,1.808627454139422,SELF_FUNDED_REINVESTMENT,48.86,80.61,17.31,75.61,56.09,Average,35.99,8.97,36.7,4.1,Discount,Information Technology,IT Services,58.26
ASIANPAINT,2024-03,15.658543456824905,21.3692069305536,21.2790533878011,29.677488252883382,35.623997736062634,18.588007090063876,0.1321016659547202,36.84390243902439,Levered,-2114.0,-0.2514870330716155,1.187084044011906,4.966419476703512,3556.0,1.0982367758186398,7.17847584166784,63.97984886649874,195.08333333333334,57.0,58.0,17.801037676951047,OK,13.029660349453076,OK,11.25245350301849,OK,20.117567163333238,OK,20.277362101955056,OK,15.971565352132288,OK,19.983162620797668,OK,20.973552688431262,OK,15.929283130870008,OK,382.6421698452681,113.55858500640753,294.44214013799666,0.16720543083991699,SELF_FUNDED_REINVESTMENT,45.39,80.27,30.31,66.7,56.03,Average,73.37,3.9,23.94,2.42,Fair,Materials,Paints & Coatings,57.58
MARUTI,2024-03,9.50809964894472,13.130031439890594,12.419461715236363,15.750385351954785,20.54457466036966,11.697772843960314,0.001389602503619973,90.81443298969072,Levered,-57177.0,-2.499650257934773,1.230295566502463,5.090902565942939,4936.0,1.2456257413997627,8.363997800617518,36.59549228944247,2727.2611464968154,429.0,29.0,26.323644326166008,OK,10.510215112642584,OK,12.2815532690568,OK,45.387585949345265,OK,12.007182039300378,OK,16.801752458674525,OK,43.55878145035321,OK,11.139222486886503,OK,16.394629934979687,OK,111.49641384934756,17.561114834882524,82.71364300078693,0.3282212496887102,SELF_FUNDED_REINVESTMENT,19.43,78.4,68.25,84.85,56.7,Average,20.78,8.26,29.97,1.78,Discount,Consumer Discretionary,Automobiles,57.36
HINDALCO,2024-03,4.702216130615571,88.94620349876368,7.19154295663126,9.567011474761177,9.55742083174361,4.401381743475944,0.5309290976579428,10.224489795918368,Levered,40912.0,1.7747700850251604,0.9360228499109322,1.9315088095876933,9789.0,2.368882323978336,6.6062548040859035,96.39586410635155,478.13513513513516,45.0,8.0,17.830855223435172,OK,10.592433818985914,OK,9.43097050230084,OK,42.85939867649064,OK,13.06871230695661,OK,16.553290877299798,OK,41.155404332154276,OK,13.396657763302722,OK,15.128271105738422,OK,71.12566223535204,6.804600267556007,28.46980392156863,1.355289512628809,SELF_FUNDED_REINVESTMENT,28.61,93.54,53.68,53.33,56.81,Average,56.45,9.32,27.63,0.98,Fair,Materials,Metals & Mining,57.31
BEL,2024-03,19.661535425300965,24.921057825143084,26.041049930925595,4744.047619047619,4155.905511811024,2475.1552795031057,0.5119047619047619,439.8333333333333,Levered,42.0,0.007341373885684321,125.88819875776397,1126.0,-1265.0,1.1691342534504392,29.228340240773633,-31.74404015056462,7.636363636363637,5.0,40.0,12.8335418079377,OK,10.7508063318833,OK,12.01331595775741,OK,23.80447523322802,OK,16.12648618019128,OK,15.392913221732885,OK,18.56311014966876,OK,10.756634324829006,OK,17.461894308801895,OK,339.9701530740276,16128.345952380952,220.21972382450622,-0.09337302073000636,SELF_FUNDED_REINVESTMENT,70.35,70.32,24.34,90.13,64.11,Average,17.89,9.22,23.14,0.76,Discount,Industrials,Defence Electronics,57.11
LICI,2024-03,4.836600998148862,3.87474201090824,5.572564382020081,49.44710986501021,56.97124971298053,0.7696696436280568,0.0,368.296875,Levered,-4976133.0,-104.52304234582424,0.15913440945875762,40.93317849712101,853.0,0.6384299540522045,2.986999477520373,2.084759018476879,130.82529644268774,66.0,15.0,6.981735429882496,OK,8.15986061977938,OK,,INSUFFICIENT,139.6168760853028,OK,73.17556747076097,OK,,INSUFFICIENT,111.25903832908759,OK,,INSUFFICIENT,,INSUFFICIENT,4.4868430442858545,2.218614209578595,4.3160439421945895,0.46463827637828564,SELF_FUNDED_REINVESTMENT,50.22,69.97,66.67,100.0,66.9,Good,30.67,8.1,12.21,3.77,Fair,Financials,Life Insurance,56.86
PIDILITIND,2024-03,14.108051360736493,21.868690947266415,19.62367762254704,20.780302129178065,27.648196609398113,14.466710831401125,0.045438325205186154,47.64705882352941,Levered,-1853.0,-0.6687116564417178,1.0254223252732693,2.2716932672904053,955.0,1.559244419004007,14.285714285714285,54.665140240412136,164.84313725490196,34.0,47.0,19.2998469335665,OK,11.836370175898114,OK,11.200766251991956,OK,15.76701574818362,OK,13.48774998597666,OK,14.527040733688779,OK,15.616214441920405,OK,13.564157249607756,OK,14.215130617291273,OK,92.88733829421865,19.302269537290353,59.81566221580657,0.588510137595519,SELF_FUNDED_REINVESTMENT,34.06,82.78,27.77,70.56,52.89,Average,36.12,12.3,5.36,1.01,Discount,Materials,Specialty Chemicals,56.77
POWERGRID,2024-03,33.97028990249329,86.87476823070044,59.522718844752745,17.870011245496066,12.952976806448243,6.208612241806171,1.4173456039290386,3.110338538698279,Levered,119353.0,2.9555990292704672,0.18276594811604718,0.2578912134832725,24176.0,2.394528992486997,28.606330301245553,155.24304886662813,93.69530158047522,17.0,67.0,4.965471644662767,OK,5.510261937513361,OK,11.414137221548938,OK,8.967428329021487,OK,9.189188268434778,OK,13.098067118120916,OK,9.354129979287684,OK,9.096607850144967,OK,13.018071324347936,OK,23.92501380594619,4.27540265760907,10.153507750978159,6.488733930345523,SELF_FUNDED_REINVESTMENT,60.61,96.02,5.75,43.87,57.75,Average,64.39,5.1,23.07,3.09,Fair,Energy,Power Transmission,56.68
HCLTECH,2024-03,14.293122742532729,22.015594151738192,19.579121668956358,23.01393141233172,29.072830683184502,15.867725188372422,0.08435023365512796,38.91500904159132,Levered,-1379.0,-0.053672206437551086,1.1101650405025958,3.1347289165216896,15840.0,1.428898790579249,6.012027694631208,100.82749840865691,251.4290976058932,58.0,90.0,13.396477329776978,OK,12.710299978373406,OK,13.082373204583831,OK,12.043662852781601,OK,9.194090295112023,OK,9.179123626035102,OK,12.257330985276148,OK,9.407036350794119,OK,9.69075247889608,OK,26.26309929980904,6.044171659610623,17.956729459385826,3.8391317512701186,SELF_FUNDED_REINVESTMENT,36.48,86.84,15.71,66.79,51.98,Average,63.63,5.44,31.21,1.99,Fair,Information Technology,IT Services,55.99
BPCL,2024-03,5.994201967046283,9.837909494446341,9.003465875741771,35.511337343822305,30.9773177511249,13.26907686075349,0.7218747934157467,9.7235478428537,Levered,27968.0,0.593623975888271,2.213651947949293,5.162365492292449,25415.0,1.3379500353698945,2.3480024906099985,94.62377601548829,354.09644194756555,62.0,33.0,24.863629368132333,OK,8.483226324685255,OK,5.4159319078910695,OK,15.748130122124548,OK,25.790698729746552,OK,20.817911347727637,OK,18.776353612992548,OK,28.063048802615654,OK,21.28718543006496,OK,17.448979113146432,6.196365835922522,12.872756929999575,5.422883218663305,SELF_FUNDED_REINVESTMENT,32.88,85.46,37.38,55.66,52.97,Average,68.15,0.72,26.59,1.15,Caution,Energy,Oil & Gas Refining,55.94
BRITANNIA,2024-03,12.725863199952292,18.886039716142882,18.34933508259288,54.14869322506978,51.232101232101236,23.522927689594354,0.5239786856127886,18.76219512195122,Levered,-702.0,-0.2078768137400059,1.8484347442680775,6.051605918440996,2573.0,1.2057169634489222,0.0,120.57169634489222,164.20833333333334,89.0,83.0,8.479583308976203,OK,8.690023727476138,OK,9.265752439203956,OK,4.856654873228505,OK,13.063515827454196,OK,18.37492911445593,OK,4.946129761743845,OK,13.14353769849137,OK,18.720851381956226,OK,152.17701030927836,82.40186247145394,111.50979567663607,0.7923121639717275,ASSET_MONETISATION_AND_DELEVERAGING,61.27,86.94,1.21,60.85,56.89,Average,63.91,4.26,33.95,1.88,Fair,Consumer Staples,Food Products,55.81
TITAN,2024-03,6.843630099444054,10.359408033826638,10.26153002897189,37.2192057915469,21.034468921792865,11.081877833074461,1.653145959757266,8.468497576736672,Levered,13183.0,2.2627875042911088,1.619298190002219,13.772984631976273,1506.0,0.4848398169336384,0.36997885835095135,43.077803203661325,105.53932584269663,39.0,28.0,33.14221885428872,OK,20.897163953120245,OK,16.675157366300255,OK,53.11021124836826,OK,20.274576296793036,OK,16.876825851348286,OK,52.4838939608516,OK,19.50578386760935,OK,17.164882683060824,OK,513.0920251716248,190.9687767486426,363.268316168898,0.0839572651499547,SELF_FUNDED_REINVESTMENT,29.62,73.29,85.53,45.75,56.32,Average,10.13,10.51,21.0,3.1,Discount,Consumer Discretionary,Gems & Jewellery,55.41
