company_id,year,net_profit_margin_pct,operating_profit_margin_pct,ebit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,interest_coverage_status,net_debt_cr,net_debt_to_ebitda,asset_turnover,fixed_asset_turnover,free_cash_flow_cr,cfo_to_pat,capex_intensity_pct,fcf_conversion_pct,book_value_per_share,earnings_per_share,dividend_payout_ratio_pct,revenue_cagr_3y,revenue_cagr_3y_flag,revenue_cagr_5y,revenue_cagr_5y_flag,revenue_cagr_10y,revenue_cagr_10y_flag,pat_cagr_3y,pat_cagr_3y_flag,pat_cagr_5y,pat_cagr_5y_flag,pat_cagr_10y,pat_cagr_10y_flag,eps_cagr_3y,eps_cagr_3y_flag,eps_cagr_5y,eps_cagr_5y_flag,eps_cagr_10y,eps_cagr_10y_flag,price_to_earnings,price_to_book,ev_to_ebitda,fcf_yield_pct,capital_allocation_label,profitability_score,cash_quality_score,growth_score,leverage_score,health_score,health_band,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,valuation_flag,broad_sector,sub_sector,composite_ranking_score
BOSCHLTD,2024-03,14.886112273569676,12.524660728164047,19.322054163926587,20.639920424403183,26.70412294472445,14.34745030250648,0.003232758620689655,63.372549019607845,Levered,-5086.0,-1.3888585472419444,0.9638144626908672,9.450282485875706,1253.0,0.5032128514056224,0.0,50.321285140562246,4021.3333333333335,844.0,44.0,19.843289373663996,OK,6.717165240230294,OK,6.6857146436251735,OK,72.86912600423906,OK,9.275930793686072,OK,10.898483572290708,OK,72.64984767834024,OK,9.261870727688626,OK,11.585903400555031,OK,1043.9984136546184,215.48044181034481,717.7418104860732,0.04820053793415996,ASSET_MONETISATION_AND_DELEVERAGING,31.1,74.23,82.51,76.04,61.06,Average,58.43,6.47,16.07,4.23,Caution,Consumer Discretionary,Auto Ancillaries,60.09
SUNPHARMA,2024-03,19.815658700538176,26.84289749881436,23.35402189826175,15.094161810671148,16.919376764613613,11.2650630655976,0.051423814535002436,47.588235294117645,Levered,-11752.0,-0.8465029172369084,0.5684929901064378,2.08939726853647,11372.0,1.2627471383975026,1.5732931933934058,118.3350676378772,265.27916666666664,40.0,34.0,13.126755589483485,OK,10.78116321985565,OK,11.67163711556578,OK,61.722961970425125,OK,24.536829642931245,OK,9.496531115092143,OK,49.380158218572156,OK,29.45936165164078,OK,10.30542524220699,OK,139.3950145681582,21.040509054926414,91.05922062954693,0.8489189373413096,SELF_FUNDED_REINVESTMENT,32.15,87.37,61.1,71.03,60.34,Average,37.9,6.71,21.41,3.88,Fair,Healthcare,Pharmaceuticals,59.29
ICICIGI,2024-03,9.366915605017816,87.42129155073948,13.018011421877288,15.7230643179025,21.78921568627451,3.0312124849939974,0.0028676771814829987,23.8125,Levered,-48549.0,-17.332738307747235,0.3236083907247109,22.029032258064515,486.0,1.2542991141219386,9.37667789329819,25.325690463783218,247.56592292089252,39.0,28.0,18.98796206427069,OK,12.911841003362579,OK,16.75593015728085,OK,9.217125634550683,OK,12.839173718198161,OK,13.948119696893514,OK,6.816467042447916,OK,11.139222486886503,OK,12.5092775800282,OK,662.7353882230328,104.20231134780828,493.4062441985005,0.03821387979852416,SELF_FUNDED_REINVESTMENT,43.84,77.23,19.07,71.2,53.01,Average,49.0,7.86,36.96,3.46,Fair,Financials,General Insurance,59.25
HEROMOTOCO,2024-03,9.902352536452407,86.14676228532112,15.292810077006536,21.14243742584327,31.570609123190387,14.308109968263679,0.03423922255494661,8.387518142235123,Levered,-12145.0,-1.858170134638923,1.4449202768324858,6.063703465982028,3095.0,1.3156066274719402,4.8373865410569215,82.70978086584714,884.95,187.0,75.0,6.870906150291889,OK,2.1530677970544643,OK,4.104001615840858,OK,8.421624634095327,OK,1.5441818871883894,OK,5.936862676941823,OK,8.599939568135696,OK,1.6863437197464748,OK,5.941283634174321,OK,425.81530732228754,90.02773490027684,225.72574816401468,0.19423862750722218,SELF_FUNDED_REINVESTMENT,53.09,83.99,5.05,66.06,54.7,Average,53.86,12.6,28.27,1.91,Fair,Consumer Discretionary,Two Wheelers,59.11
INFY,2024-03,17.08075746730006,23.703390381987376,23.7248649703911,29.788006718416632,37.79010106245141,19.297162182032054,0.09486358890553362,77.57021276595745,Levered,-16264.0,-0.39537145079735514,1.129760329363329,5.563319093476214,20117.0,0.9604541298384639,3.314244810307802,76.6420298689424,212.73780782230807,63.0,,15.216500798806365,OK,13.199100930556229,OK,11.852717458931128,OK,10.558796476740762,OK,11.239419983657939,OK,9.433477603192465,OK,11.868894208139679,OK,12.474611314209483,OK,10.60156477390728,OK,42.37579701310576,12.622905261246538,33.353502528199144,1.808627454139422,SELF_FUNDED_REINVESTMENT,48.86,80.61,17.31,75.61,56.09,Average,35.99,8.97,36.7,4.1,Discount,Information Technology,IT Services,58.26
MARUTI,2024-03,9.50809964894472,13.130031439890594,12.419461715236363,15.750385351954785,20.54457466036966,11.697772843960314,0.001389602503619973,90.81443298969072,Levered,-57177.0,-2.499650257934773,1.230295566502463,5.090902565942939,4936.0,1.2456257413997627,8.363997800617518,36.59549228944247,2727.2611464968154,429.0,29.0,26.323644326166008,OK,10.510215112642584,OK,12.2815532690568,OK,45.387585949345265,OK,12.007182039300378,OK,16.801752458674525,OK,43.55878145035321,OK,11.139222486886503,OK,16.394629934979687,OK,111.49641384934756,17.561114834882524,82.71364300078693,0.3282212496887102,SELF_FUNDED_REINVESTMENT,19.43,78.4,68.25,84.85,56.7,Average,20.78,8.26,29.97,1.78,Discount,Consumer Discretionary,Automobiles,57.36
LICI,2024-03,4.836600998148862,3.87474201090824,5.572564382020081,49.44710986501021,56.97124971298053,0.7696696436280568,0.0,368.296875,Levered,-4976133.0,-104.52304234582424,0.15913440945875762,40.93317849712101,853.0,0.6384299540522045,2.986999477520373,2.084759018476879,130.82529644268774,66.0,15.0,6.981735429882496,OK,8.15986061977938,OK,,INSUFFICIENT,139.6168760853028,OK,73.17556747076097,OK,,INSUFFICIENT,111.25903832908759,OK,,INSUFFICIENT,,INSUFFICIENT,4.4868430442858545,2.218614209578595,4.3160439421945895,0.46463827637828564,SELF_FUNDED_REINVESTMENT,50.22,69.97,66.67,100.0,66.9,Good,30.67,8.1,12.21,3.77,Fair,Financials,Life Insurance,56.86
PIDILITIND,2024-03,14.108051360736493,21.868690947266415,19.62367762254704,20.780302129178065,27.648196609398113,14.466710831401125,0.045438325205186154,47.64705882352941,Levered,-1853.0,-0.6687116564417178,1.0254223252732693,2.2716932672904053,955.0,1.559244419004007,14.285714285714285,54.665140240412136,164.84313725490196,34.0,47.0,19.2998469335665,OK,11.836370175898114,OK,11.200766251991956,OK,15.76701574818362,OK,13.48774998597666,OK,14.527040733688779,OK,15.616214441920405,OK,13.564157249607756,OK,14.215130617291273,OK,92.88733829421865,19.302269537290353,59.81566221580657,0.588510137595519,SELF_FUNDED_REINVESTMENT,34.06,82.78,27.77,70.56,52.89,Average,36.12,12.3,5.36,1.01,Discount,Materials,Specialty Chemicals,56.77
HCLTECH,2024-03,14.293122742532729,22.015594151738192,19.579121668956358,23.01393141233172,29.072830683184502,15.867725188372422,0.08435023365512796,38.91500904159132,Levered,-1379.0,-0.053672206437551086,1.1101650405025958,3.1347289165216896,15840.0,1.428898790579249,6.012027694631208,100.82749840865691,251.4290976058932,58.0,90.0,13.396477329776978,OK,12.710299978373406,OK,13.082373204583831,OK,12.043662852781601,OK,9.194090295112023,OK,9.179123626035102,OK,12.257330985276148,OK,9.407036350794119,OK,9.69075247889608,OK,26.26309929980904,6.044171659610623,17.956729459385826,3.8391317512701186,SELF_FUNDED_REINVESTMENT,36.48,86.84,15.71,66.79,51.98,Average,63.63,5.44,31.21,1.99,Fair,Information Technology,IT Services,55.99
CIPLA,2024-03,16.11701714906495,75.59168153953597,24.26476293939629,15.554557028383135,22.937832385842654,12.768573448498447,0.020931625851868495,11.329710144927537,Levered,-4890.0,-0.6694045174537988,0.7922417237881536,2.6828354324971375,1152.0,0.9951853635050554,11.569799022270505,27.73230621088108,331.75155279503105,51.0,25.0,10.389755935227928,OK,9.513860126378049,OK,9.74210289783317,OK,20.249546582874324,OK,22.726834848000887,OK,11.457664472874352,OK,19.348319192733697,OK,21.832544608565986,OK,11.612317403390438,OK,105.87461482908041,16.4683273421703,77.06116084873375,0.26193536813003726,SELF_FUNDED_REINVESTMENT,48.37,75.51,19.59,63.28,52.99,Average,59.75,5.93,33.7,0.12,Fair,Healthcare,Pharmaceuticals,54.41
JIOFIN,2024-03,86.52291105121293,84.04312668463612,105.98382749326146,1.153456416595399,1.4128942772751119,1.1079433671814058,0.0,196.6,Levered,-133292.0,-67.04828973843058,0.012805202156520298,10.784883720930232,-678.0,-0.4224299065420561,0.0,-42.242990654205606,219.02565716984103,3.0,0.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,873.3800560747663,10.074058298058887,912.6164637826962,-0.048367249011911674,ASSET_SALES_FUNDING_OPERATIONS,50.0,57.01,39.78,100.0,57.56,Average,34.24,9.91,26.41,3.09,Fair,Financials,Diversified Financials,54.35
DRREDDY,2024-03,19.913605369319196,28.321016743422227,26.318232123094496,19.74233736816026,24.36541512427287,14.383702939659617,0.07085722375592836,43.111111111111114,Levered,-2928.0,-0.33114679936665914,0.7223053120165034,2.686648762708613,509.0,0.8144496235209753,14.401485130841454,9.12513445679455,340.4096385542169,67.0,12.0,13.71726615103832,OK,12.639644349571988,OK,7.640025915260695,OK,41.90561020689674,OK,23.392504645437473,OK,11.008394366816532,OK,42.81779454599071,OK,23.842409558387544,OK,11.284504563028698,OK,437.7560559340265,86.42327741204784,308.21722121691926,0.020845250072724943,SELF_FUNDED_REINVESTMENT,39.7,72.09,48.37,68.52,55.47,Average,11.73,10.19,14.56,0.09,Discount,Healthcare,Pharmaceuticals,53.89
SIEMENS,2024-09,12.221223021582734,13.956834532374101,16.632194244604317,17.698769290877124,23.656945510360707,10.743507648523657,0.018167610861496385,61.65,Levered,278.0,0.06899975179945396,0.8790861298865568,7.146529562982005,1168.0,0.6144223693892568,2.2571942446043165,42.97277409860191,432.59154929577466,76.0,16.0,18.998700727442852,OK,11.193358902067896,OK,7.612937546261267,OK,35.646062247422265,OK,19.85339817550189,OK,16.250067578355253,OK,34.83955155292464,OK,19.643850003755613,OK,16.15461431239702,OK,438.3119757174393,77.57582535651494,314.8291288160834,0.09804152402695152,SELF_FUNDED_REINVESTMENT,25.37,74.27,48.15,71.42,51.5,Average,33.32,9.25,30.88,3.69,Fair,Industrials,Capital Goods,53.33
