company_id,year,net_profit_margin_pct_computed,operating_profit_margin_pct,ebit_margin_pct,return_on_equity_pct_computed,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,interest_coverage_status,net_debt_cr,net_debt_to_ebitda,asset_turnover,fixed_asset_turnover,free_cash_flow_cr,cfo_to_pat,capex_intensity_pct,fcf_conversion_pct,book_value_per_share,earnings_per_share,dividend_payout_ratio_pct,revenue_cagr_3y,revenue_cagr_3y_flag,revenue_cagr_5y,revenue_cagr_5y_flag,revenue_cagr_10y,revenue_cagr_10y_flag,pat_cagr_3y,pat_cagr_3y_flag,pat_cagr_5y,pat_cagr_5y_flag,pat_cagr_10y,pat_cagr_10y_flag,eps_cagr_3y,eps_cagr_3y_flag,eps_cagr_5y,eps_cagr_5y_flag,eps_cagr_10y,eps_cagr_10y_flag,price_to_earnings,price_to_book,ev_to_ebitda,fcf_yield_pct,capital_allocation_label,net_profit_margin_pct_reference,return_on_equity_pct_reference,npm_abs_divergence,roe_abs_divergence
ABB,2023-03,17.74163395027108,22.546270330902974,24.11665731912507,29.767879548306148,39.07906694940927,20.82967515364355,0.03544542032622334,80.625,Levered,113.0,0.08308823529411764,1.1740561896400352,22.569620253164558,-922.0,3.9799789251844047,87.84819592447187,-97.15489989462593,1518.095238095238,447.0,73.0,9.331074852709765,OK,10.155044260938272,OK,12.460490775955124,OK,16.968927101051246,OK,18.8021685142332,OK,20.66736272823102,OK,17.01308782012354,OK,18.787062786952035,OK,20.72017630833807,OK,1223.933909378293,364.33917189460476,811.0910073529412,-0.07937920434280356,EXPANSION_WITH_EXTERNAL_CAPITAL,17.74,29.77,0.0016339502710813747,0.002120451693851777
ABB,2024-03,20.533424517011454,24.84185330825782,27.86801162591896,32.46823465801568,43.09888947646748,23.127286732139417,0.022438496891051634,135.83333333333334,Levered,83.0,0.04879482657260435,1.1263238975544,25.995555555555555,1095.0,5.027477102414655,84.51017267909045,91.17402164862615,1761.4285714285713,565.0,73.0,10.713721789385655,OK,9.716101277290168,OK,9.898290364739681,OK,20.232437941096727,OK,21.69314043381163,OK,19.75338045077737,OK,20.24167817921956,OK,21.65851677781967,OK,19.772344260550724,OK,1279.1309242298084,415.311230062179,951.9983303938859,0.07127809977975783,SELF_FUNDED_REINVESTMENT,20.53,32.47,0.0034245170114530765,0.0017653419843171037
ADANIENSOL,2014-03,,,,0.0,0.0,,0.0,,Debt Free,0.0,,,,0.0,,,,10.0,0.0,,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,CASH_ACCUMULATION,,0.0,,0.0
ADANIENSOL,2015-03,-5.343511450381679,77.09923664122137,51.908396946564885,-0.6463527239150507,0.6305637982195845,-0.06091193873999304,8.95752539242844,0.9315068493150684,Levered,9701.0,92.39047619047619,0.011399234249912982,0.012390050127683723,-1899.0,5.0,1422.9007633587787,27128.571428571428,9.935779816513762,0.0,0.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,EXTERNALLY_FUNDED_INVESTMENT,-5.34,-0.65,0.0035114503816791043,0.0036472760849493024
ADANIENSOL,2016-03,16.773017319963536,87.83044667274385,65.4968094804011,13.77245508982036,12.765390423736342,3.1329814404903797,3.2129491017964074,1.5015673981191222,Levered,8565.0,4.2889334001001505,0.18678699131619275,0.21809145129224652,728.0,4.195652173913044,37.192342752962624,197.82608695652172,24.29090909090909,3.0,0.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,SELF_FUNDED_REINVESTMENT,16.77,13.77,0.00301731996353638,0.0024550898203603566
ADANIENSOL,2017-03,14.464534075104313,68.94993045897078,49.93045897079277,14.116050220563285,12.044958899513505,3.2472094293966123,3.045469969460468,1.5884955752212389,Levered,8870.0,4.423940149625935,0.22449457497463118,0.2918907946818228,459.0,5.262019230769231,60.15299026425591,110.33653846153845,26.79090909090909,4.0,0.0,,ZERO_BASE,,INSUFFICIENT,,INSUFFICIENT,,ZERO_BASE,,INSUFFICIENT,,INSUFFICIENT,,ZERO_BASE,,INSUFFICIENT,,INSUFFICIENT,,,,,SELF_FUNDED_REINVESTMENT,14.46,14.12,0.004534075104311697,0.0039497794367147065
ADANIENSOL,2018-03,28.98073022312373,71.65314401622717,59.7870182555781,18.87072808320951,14.303912647861692,6.620330147697655,1.7216443784051512,2.6613995485327315,Levered,10428.0,3.550561797752809,0.22843903851723138,0.42449682488429663,-994.0,1.9230096237970253,80.93306288032454,-86.96412948381452,55.06363636363636,10.0,0.0,211.09178071953335,OK,,INSUFFICIENT,,INSUFFICIENT,,TURNAROUND,,INSUFFICIENT,,INSUFFICIENT,,ZERO_BASE,,INSUFFICIENT,,INSUFFICIENT,,,,,EXPANSION_WITH_EXTERNAL_CAPITAL,28.98,18.87,0.0007302231237282797,0.0007280832095091228
ADANIENSOL,2019-03,7.652292950034223,38.02874743326489,30.54072553045859,6.950142981474575,7.916962384669979,1.716935929725413,2.50366778565212,1.603882099209202,Levered,19801.0,6.360745261805333,0.2243688187235088,0.2992380796329674,-459.0,4.635062611806798,41.752224503764545,-82.11091234347049,73.11818181818182,5.0,0.0,49.32339852079905,OK,,ZERO_BASE,,INSUFFICIENT,14.95326996489721,OK,,ZERO_BASE,,INSUFFICIENT,18.56311014966876,OK,,ZERO_BASE,,INSUFFICIENT,307.52359570661895,21.373329603381823,71.34301638291038,-0.26700686870806895,EXPANSION_WITH_EXTERNAL_CAPITAL,7.649999999999999,6.950000000000001,0.0022929500342243614,0.00014298147457392218
ADANIENSOL,2020-03,6.184302733006307,37.29852838121934,29.300981079187103,8.30685963054477,10.21530004580852,1.7778449296164793,2.8528062124955875,1.4946380697050938,Levered,23933.0,5.296083204248728,0.2874770214801944,0.4580324185523993,-206.0,7.701133144475921,49.43062368605466,-29.178470254957507,77.26363636363637,7.0,0.0,58.33430720140576,OK,144.37036240267406,OK,,INSUFFICIENT,19.280776269879674,OK,,TURNAROUND,,INSUFFICIENT,20.507113208761506,OK,,ZERO_BASE,,INSUFFICIENT,307.55701133144476,25.54832921520179,47.24875414914804,-0.09487174468447661,EXPANSION_WITH_EXTERNAL_CAPITAL,6.18,8.309999999999999,0.0043027330063072355,0.0031403694552292194
ADANIENSOL,2021-03,12.996171670360667,39.79447914567802,37.64859963731614,14.46350487722839,10.376520242128061,2.9837627792940737,3.0378966251821953,1.7652338214454417,Levered,26653.0,5.261152783260956,0.22958782439746495,0.367806721754919,-225.0,2.933333333333333,40.38887769494258,-17.441860465116278,81.08181818181818,11.0,0.0,36.02303315044746,OK,35.240737223764505,OK,,INSUFFICIENT,4.115285245860001,OK,28.513389561027825,OK,,INSUFFICIENT,3.228011545636722,OK,29.674411610965823,OK,,INSUFFICIENT,213.686503875969,30.90655791007961,59.28716146861429,-0.08162359413788778,SELF_FUNDED_REINVESTMENT,13.0,14.46,0.0038283296393331057,0.0035048772283889917
ADANIENSOL,2022-03,10.978859477704743,37.360099484810796,36.10765677740274,12.46847573892868,10.209719954790907,2.604078880836002,3.016443054574801,1.7188160676532769,Levered,29341.0,5.342498179169701,0.23719029158941513,0.3718948202959831,161.0,3.3147249190938513,34.96180493871025,13.025889967637541,90.11818181818182,11.0,0.0,15.508428339343316,OK,31.381577615305556,OK,,INSUFFICIENT,30.277341516191925,OK,24.332603568890065,OK,,INSUFFICIENT,30.059144685138705,OK,22.423992536427463,OK,,INSUFFICIENT,247.81838187702266,30.8991748209422,64.54500182083031,0.052562242836778364,SELF_FUNDED_REINVESTMENT,10.98,12.47,0.0011405222952571847,0.0015242610713208649
ADANIENSOL,2023-03,9.636650868878357,33.98781313473256,33.79974422628451,10.90305557919823,9.76335861274691,2.3752132314766743,2.916843986722274,1.6156058971592953,Levered,32900.0,5.39255859695132,0.24647704516798932,0.4071986521672538,-922.0,2.9484777517564402,35.34943203189649,-71.97501951600313,105.37219730941705,11.0,0.0,5.204992130714481,OK,27.507937149916796,OK,,INSUFFICIENT,21.968629219492808,OK,2.3058763473555732,OK,,INSUFFICIENT,16.260329205681458,OK,1.9244876491456564,OK,,INSUFFICIENT,205.52967213114755,22.409014384202912,47.412025897393875,-0.350192839650307,EXPANSION_WITH_EXTERNAL_CAPITAL,9.64,10.9,0.0033491311216433672,0.003055579198230518
ADANIENSOL,2024-03,7.201782380923707,34.38911302462817,27.38002047329439,9.461276797721698,9.146868902255035,2.043117291332126,2.93252116130053,1.6432959884351284,Levered,36304.0,5.741578364700301,0.2836960606785336,0.42669578622816035,1095.0,5.048494983277592,29.764557114469802,91.5551839464883,113.37219730941705,10.0,0.0,18.715011322879892,OK,17.85124994851739,OK,,ZERO_BASE,-2.4904490462308027,OK,16.42972571572392,OK,,ZERO_BASE,-3.1270693848535758,OK,14.869835499703509,OK,,ZERO_BASE,291.402474916388,27.570394747251008,69.4727486952396,0.3141880794689826,SELF_FUNDED_REINVESTMENT,7.199999999999999,9.46,0.0017823809237080823,0.0012767977216974202
ADANIENT,2013-03,2.6264150943396225,12.983288409703503,11.853369272237197,5.692652832305104,6.058769067983423,1.0887540113166057,3.240418769863526,1.5741695303550973,Levered,69009.0,8.852982681205901,0.41453996120531683,0.95089194176748,-7124.0,6.293924466338259,31.892183288409704,-584.8932676518883,194.5090909090909,15.0,10.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,EXPANSION_WITH_EXTERNAL_CAPITAL,2.63,5.69,0.003584905660377391,0.002652832305103381
ADANIENT,2014-03,4.815549529546654,17.07645549347553,13.316468597011665,11.1377699204445,7.642813123452792,2.240436233086654,3.0298438355011155,1.283008942661757,Levered,71692.0,6.801897533206831,0.4652503767929417,0.7785176893976962,221.0,3.109599395313681,14.572224143265327,8.35222978080121,215.97272727272727,20.0,7.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,SELF_FUNDED_REINVESTMENT,4.82,11.14,0.0044504704533459005,0.002230079555500808
ADANIENT,2015-03,3.564725044597844,19.312805398278137,15.07639804545102,8.931902985074627,8.892121611359665,1.757982833274683,3.248250932835821,1.377409297052154,Levered,82827.0,6.25534325202024,0.4931608500742055,0.7689600877925424,-2933.0,3.7127937336814623,17.784844489257736,-127.63272410791993,233.8909090909091,18.0,8.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,EXPANSION_WITH_EXTERNAL_CAPITAL,3.56,8.93,0.0047250445978437305,0.0019029850746274946
ADANIENT,2016-03,2.9404845918607387,4.951776052693484,7.095389320159963,7.4749588877261175,7.413893753648569,2.399289810216176,1.4328748691882194,1.7781871775976419,Levered,18364.0,6.7341400806747345,0.8159504786583172,3.2472071039816672,3287.0,5.112,5.366384380145848,328.7,121.61818181818182,9.0,4.0,-9.822320328171163,OK,,INSUFFICIENT,,INSUFFICIENT,-6.3622641625924015,OK,,INSUFFICIENT,,INSUFFICIENT,-15.65673346982508,OK,,INSUFFICIENT,,INSUFFICIENT,,,,,SELF_FUNDED_REINVESTMENT,2.94,7.470000000000001,0.00048459186073879223,0.004958887726116856
ADANIENT,2017-03,2.5319574083705145,5.206251881860236,6.394218925355158,6.543576683644596,6.6777199702704255,1.9428283379891202,1.4746745897000566,1.858392999204455,Levered,19804.0,7.4703885326291966,0.7673226775325029,2.6728855721393034,-686.0,0.8367567567567568,3.996386828346974,-74.16216216216216,128.5090909090909,9.0,4.0,-12.720191700604078,OK,,INSUFFICIENT,,INSUFFICIENT,-29.554925791176643,OK,,INSUFFICIENT,,INSUFFICIENT,-23.36905676064469,OK,,INSUFFICIENT,,INSUFFICIENT,,,,,EXPANSION_WITH_EXTERNAL_CAPITAL,2.53,6.54,0.001957408370514724,0.003576683644595846
ADANIENT,2018-03,1.653490702594366,5.673087629439929,4.835207660616858,3.936642587315263,5.307706410804864,1.0530981295984398,1.1688647359003248,1.3896,Levered,16176.0,6.737192836318201,0.6368938923854268,3.4035054476551396,-4707.0,4.952861952861953,21.2921723638793,-792.4242424242424,137.1727272727273,7.0,6.0,-17.708767504438207,OK,-4.9788782627487205,OK,,INSUFFICIENT,-36.29911390169962,OK,-13.378074899332725,OK,,INSUFFICIENT,-27.008014335201846,OK,-14.137929651551106,OK,,INSUFFICIENT,,,,,EXPANSION_WITH_EXTERNAL_CAPITAL,1.65,3.94,0.003490702594366013,0.0033574126847368824
ADANIENT,2019-03,1.2531266252259838,4.876297085118502,5.16109859085168,3.429113580916238,8.015692911265818,1.1895805905585857,0.7619273515857956,1.2824615384615385,Levered,9732.0,3.933710590137429,0.9492900131653188,4.476607538802661,3236.0,6.395256916996048,0.0,639.5256916996047,134.14545454545456,7.0,6.0,5.890782050790433,OK,-5.975222430379501,OK,,INSUFFICIENT,-20.313728713037616,OK,-28.168963139116254,OK,,INSUFFICIENT,-8.035860787295979,OK,-18.93869169010509,OK,,INSUFFICIENT,343.3178458498023,11.772758877744645,72.2925869037995,1.8627802178957802,ASSET_MONETISATION_AND_DELEVERAGING,1.25,3.43,0.0031266252259838367,0.000886419083762302
ADANIENT,2020-03,2.3961477317236133,5.285348939013432,6.206944220445592,6.136779370980115,9.17387454879793,2.2186666666666666,0.7328140673865581,1.713740458015267,Levered,10467.0,3.3060644346178143,0.9259306666666667,4.143088965253914,1372.0,2.3596153846153847,2.4929152362739906,131.92307692307693,154.06363636363636,10.0,10.0,5.911910945095755,OK,-7.606982238213844,OK,,INSUFFICIENT,3.9833653228128707,OK,-14.663139176416905,OK,,INSUFFICIENT,3.5744168651286268,OK,-11.09104638678,OK,,INSUFFICIENT,208.95138461538463,12.82288546645424,67.57201831964625,0.6313577541776372,SELF_FUNDED_REINVESTMENT,2.4,6.140000000000001,0.003852268276386628,0.0032206290198857346
ADANIENT,2021-03,2.645623087234742,6.338366593317652,6.229607709234388,6.0959263360335685,7.377343796801054,2.026464149408141,0.9456844804475786,1.7886710239651415,Levered,10724.0,3.574666666666667,0.7659685762442606,3.6479977855692933,-4568.0,3.8652007648183555,21.77959885676708,-436.7112810707457,155.9909090909091,8.0,12.0,3.2459461046949967,OK,3.058667787307945,OK,,INSUFFICIENT,20.757768726443793,OK,0.9035246758499982,OK,,INSUFFICIENT,4.551591714942038,OK,-2.3281316138826114,OK,,INSUFFICIENT,196.23198852772467,11.96215746838394,63.21417666666667,-2.2254846640818955,EXPANSION_WITH_EXTERNAL_CAPITAL,2.65,6.1,0.004376912765257757,0.0040736639664311625
ADANIENT,2022-03,1.135119562085854,5.3500432152117545,5.0100835494093925,3.5404591813811384,5.446203473168287,0.7756974386234324,1.8692546165251382,1.376880443388757,Levered,37312.0,7.895048666948794,0.6833618805740949,2.3045513395080173,-15656.0,1.7576142131979695,24.54768078363584,-1986.802030456853,202.33636363636364,7.0,14.0,19.796192956691726,OK,13.699840248771,OK,,INSUFFICIENT,15.911155042442072,OK,-3.155068356762114,OK,,INSUFFICIENT,0.0,OK,-4.902060720441037,OK,,INSUFFICIENT,237.01906091370557,8.391563103742643,43.01878332628015,-8.382456764438082,EXPANSION_WITH_EXTERNAL_CAPITAL,1.14,3.54,0.00488043791414583,0.0004591813811383183
ADANIENT,2023-03,1.899012074643249,6.913909361768857,5.657832836757096,7.328068742246831,8.366279811248566,1.7143504296493437,1.6096335965628876,1.81809019904258,Levered,46890.0,4.858060505594695,0.9027590990812441,2.2422249960443734,2167.0,7.277456647398844,12.120903246040458,89.47151114781173,289.92105263157896,22.0,6.0,43.2327140592222,OK,28.84048322057997,OK,10.646135227530706,OK,32.55016311333752,OK,32.45780037178554,OK,7.115590194910215,OK,30.059144685138705,OK,25.73753098024454,OK,3.904209397242564,OK,81.15770024772915,5.9472920637802185,22.114411520928304,1.10244019821539,SELF_FUNDED_REINVESTMENT,1.9,7.33,0.0009879253567508517,0.0019312577531689357
ADANIENT,2024-03,3.458790097592848,11.799296833677312,9.8329202144761,8.534650424813185,9.082635602475428,2.076768834144944,1.671358378544375,2.081448957189901,Levered,56609.0,4.520402459474567,0.6004321671876751,1.4614113795507593,-8455.0,3.0920539730134933,19.463602327293845,-253.5232383808096,342.7719298245614,28.0,5.0,34.60338228109774,OK,19.015414753081238,OK,5.78467705445147,OK,47.182006037517255,OK,45.81058899665285,OK,2.3412223540726584,OK,51.82944859378311,OK,31.95079107728942,OK,3.4219694129380196,OK,56.350215892053974,4.809293940014331,15.270921504431845,-4.499064189327432,EXPANSION_WITH_EXTERNAL_CAPITAL,3.46,8.53,0.0012099024071519082,0.004650424813185339
ADANIGREEN,2017-03,-9.362549800796813,80.2788844621514,29.880478087649404,-3.906899418121363,2.7027027027027026,-0.762987012987013,3.6134663341645887,0.4491017964071856,Levered,4321.0,8.946169772256729,0.08149350649350649,0.11564155724487445,-1483.0,-0.5957446808510638,300.996015936255,3155.31914893617,9.442700156985872,0.0,0.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,EXPANSION_WITH_EXTERNAL_CAPITAL,-9.36,-3.91,0.0025498007968138836,0.003100581878637154
ADANIGREEN,2018-03,-9.324324324324325,56.95945945945946,23.10810810810811,-10.290827740492169,3.0522088353413657,-0.8784773060029283,7.355704697986577,0.6195652173913043,Levered,9777.0,11.047457627118645,0.09421350818002419,0.16228070175438597,-3779.0,-4.702898550724638,299.18918918918916,2738.405797101449,8.574168797953964,-1.0,0.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,,,,EXPANSION_WITH_EXTERNAL_CAPITAL,-9.32,-10.29,0.00432432432432428,0.0008277404921699372
ADANIGREEN,2019-03,-23.080660835762874,74.14965986394559,26.044703595724005,-24.573202276254527,4.09942638623327,-3.240551234820576,5.764097258147957,0.47814451382694023,Levered,11065.0,6.924280350438048,0.14040114613180515,0.19811320754716982,-1041.0,-3.4210526315789473,129.54324586977648,219.15789473684208,12.35933503836317,-3.0,0.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,251.0983548887739,339.0977158948686,-0.2144741760730384,EXPANSION_WITH_EXTERNAL_CAPITAL,-23.08,-24.57,0.0006608357628756778,0.003202276254526737
ADANIGREEN,2020-03,-2.6677128285602194,56.88505296194586,37.07336210278541,-2.8850233347475602,5.486848981013761,-0.36908380373425964,6.307170131523122,0.949748743718593,Levered,14390.0,10.746825989544437,0.13835214937038645,0.20304285486697468,-1778.0,-28.897058823529413,146.8418987838368,2614.7058823529414,15.070332480818413,0.0,0.0,71.87869176489616,OK,,INSUFFICIENT,,INSUFFICIENT,,BOTH_NEGATIVE,,INSUFFICIENT,,INSUFFICIENT,,ZERO_BASE,,INSUFFICIENT,,INSUFFICIENT,,219.57731014000848,496.00465272591487,-0.3435458554110173,EXPANSION_WITH_EXTERNAL_CAPITAL,-2.67,-2.89,0.002287171439780522,0.0049766652524398935
ADANIGREEN,2021-03,5.8258642765685025,71.73495518565942,68.69398207426376,8.272727272727273,8.12601764549964,0.6343231562804963,11.004090909090909,1.0988223246287763,Levered,23707.0,9.007218844984802,0.10888052418792694,0.1901515612636192,-7536.0,8.796703296703297,292.4775928297055,-4140.659340659341,14.066496163682864,1.0,0.0,28.277288090725804,OK,,INSUFFICIENT,,INSUFFICIENT,,TURNAROUND,,INSUFFICIENT,,INSUFFICIENT,,TURNAROUND,,INSUFFICIENT,,INSUFFICIENT,2852.1153846153848,235.94772727272726,230.80908434650456,-1.4517853530731961,EXPANSION_WITH_EXTERNAL_CAPITAL,5.83,8.27,0.0041357234314975955,0.0027272727272737995
